Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
35	4	3684	2433	26.856	50.776	1103.5	65.556	0.9923856	1.8597495e-07	0.0006665126	0.0063857827	6.617399e-05	0.0004957489
35	7	1058	2551	27.0	65.0	1483.5	90.0	0.9997359	1.9795843e-08	2.3201397e-07	7.762251e-06	5.241091e-07	0.00025563306
35	3	3087	2400	26.215	64.925	1369.0	55.125	0.9498812	8.4255696e-08	1.6503365e-06	9.801686e-06	0.00010887533	0.049998377
35	11	1356	740	26.019	57.079	1193.5	87.207	0.9918018	1.6303936e-07	3.7530302e-07	5.8167416e-06	1.1075358e-06	0.008190691
35	12	2808	800	28.425	74.653	1787.0	39.094	0.077156946	1.2408047e-06	1.5201331e-05	0.030840011	0.00020192619	0.8917847
35	6	4763	2758	26.249	70.178	1435.0	49.538	0.13600156	1.3787177e-06	2.2046781e-05	0.002003173	0.00092418113	0.8610477
36	13	2940	674	28.178	51.43	1152.5	26.565	0.98288256	4.702796e-06	8.326435e-05	0.00021578949	0.00012086836	0.016692746
36	8	3779	2363	25.495	42.953	908.5	11.31	0.9999058	4.049637e-08	5.5138476e-05	2.4098807e-05	4.050209e-06	1.0695973e-05
36	2	4669	2220	27.951	47.762	1075.5	79.695	0.9995565	2.9331446e-08	6.172011e-05	0.00020412156	4.297233e-06	0.00017334067
36	10	3090	956	26.575	66.327	1435.0	40.314	0.26106408	3.518533e-06	0.0001472016	0.12088638	0.008616541	0.6092822
36	4	3698	2420	30.0	31.0	730.0	90.0	0.9989711	2.4236722e-06	0.0007095645	3.135139e-05	2.4456334e-05	0.00026109183
36	9	2910	1246	21.84	54.12	933.5	73.61	0.679894	0.00038761398	0.0013636175	0.005816065	0.075771935	0.23676682
36	7	1027	2560	30.414	48.836	1176.0	42.709	0.9995974	9.707369e-09	4.1580685e-07	2.2884076e-05	3.428505e-07	0.00037907486
36	14	3391	578	30.871	64.405	1561.5	64.026	0.99567467	1.6575656e-09	4.0054204e-07	4.6483194e-05	6.0533074e-07	0.0042778146
36	11	1374	701	24.398	61.897	1259.0	43.781	0.012882194	3.9137458e-07	2.1191922e-06	0.002354482	0.00010054099	0.9846602
36	15	4730	2909	26.173	58.0	1260.5	43.603	0.9718607	1.0707506e-06	3.8703834e-05	0.00036219522	5.7443496e-05	0.027679794
36	3	3118	2359	26.101	65.017	1370.5	20.376	0.99979347	3.6153335e-08	4.8268134e-06	2.878518e-05	1.91969e-06	0.00017097068
36	12	2835	757	29.904	66.017	1616.5	21.038	0.7403756	3.1148934e-07	2.1283704e-05	0.043229174	6.978978e-05	0.21630383
36	6	4804	2792	26.249	59.666	1249.5	40.101	0.9975151	1.0390458e-07	7.436285e-06	0.00026678012	1.1603416e-05	0.002198964
37	4	3686	2423	28.284	39.459	863.0	81.87	0.99974173	2.805389e-07	0.00010472787	5.9833805e-05	8.652187e-06	8.478485e-05
37	2	4655	2225	28.284	29.698	666.0	45.0	0.9997905	5.7370056e-07	0.0001132508	1.663805e-05	2.7312255e-06	7.634812e-05
37	13	2941	633	29.09	60.21	1348.0	66.038	0.9225379	1.2272089e-07	5.1457823e-06	0.0003428072	3.6088397e-05	0.07707788
37	8	3818	2362	24.865	62.58	1257.0	75.174	0.9961052	1.2073585e-07	1.1253626e-05	0.00013188625	0.00033171094	0.003419804
37	7	1019	2596	29.275	63.64	1536.5	7.907	0.9808607	1.7640831e-08	7.4549405e-08	1.8828643e-05	4.5022117e-07	0.019119972
37	15	4698	2928	25.125	44.679	906.0	84.56	0.99386674	5.891953e-07	0.00078643975	0.004011005	1.7926564e-05	0.001317276
37	11	1401	676	25.456	41.012	807.5	45.0	0.9223363	4.3677323e-05	0.008938042	0.038090356	0.0020649442	0.02852678
37	10	3139	973	29.155	69.462	1551.5	83.517	0.82626396	1.6752415e-08	2.0317243e-06	3.772329e-06	6.848407e-05	0.17366174
37	6	4820	2823	27.226	49.862	1134.5	6.911	0.9984968	3.389877e-07	1.1712158e-06	1.539057e-06	2.1602377e-06	0.0014979836
37	14	3392	625	28.636	64.405	1523.0	25.907	0.99945456	4.468319e-09	2.1575936e-07	9.68868e-07	2.3679587e-07	0.0005440061
37	9	2916	1199	24.3	55.104	1021.5	35.91	0.998823	8.624152e-08	4.2014613e-06	3.126665e-06	4.8658876e-05	0.0011209011
37	12	2840	711	29.347	67.404	1677.5	80.91	0.87490904	2.6288888e-08	1.3628134e-06	0.00094842585	5.6576e-06	0.12413543
37	3	3132	2310	26.571	57.245	1212.5	19.983	0.9941518	3.096947e-07	0.0005127217	0.0017736873	2.4472716e-05	0.0035370004
38	2	4660	2210	27.295	47.381	1076.5	7.125	0.99998057	5.3383977e-09	1.5206355e-07	2.712026e-07	4.39761e-08	1.9005625e-05
38	15	4685	2917	25.831	37.593	764.5	14.036	0.96482295	8.987783e-06	0.00029053827	0.0002381296	0.00027202288	0.03436735
38	4	3667	2410	27.803	58.258	1275.0	50.599	0.9711032	3.7304244e-07	7.935318e-06	0.00071851973	0.00010543376	0.028064463
38	11	1405	671	26.0	31.0	627.5	90.0	0.9996493	1.8003837e-07	1.7002798e-05	1.1024203e-05	2.7332733e-06	0.00031978707
38	13	2908	604	29.411	59.775	1375.5	17.354	0.9998233	1.4704353e-10	5.3173807e-08	5.2490454e-06	5.211593e-07	0.00017098605
38	9	2951	1175	21.84	47.802	846.5	74.055	0.99145305	3.1285134e-07	0.00049572793	0.005071758	0.0019133086	0.0010658742
38	14	3365	659	27.5	53.808	1213.0	52.595	0.99995196	1.1399693e-09	8.213409e-07	1.0121554e-05	1.1246197e-07	3.6917543e-05
38	3	3156	2284	28.16	53.16	1178.0	73.496	0.9980186	1.429999e-08	1.0715117e-05	0.0010042952	9.052234e-06	0.0009573119
38	7	998	2635	31.504	65.913	1552.0	53.973	0.9997335	2.994898e-09	9.239133e-08	1.8328726e-07	1.4200494e-07	0.00026596326
38	10	3180	944	27.973	64.207	1421.5	28.61	0.9997501	4.5773128e-08	4.0283353e-06	4.0014716e-06	2.4959222e-06	0.0002393208
38	8	3858	2332	25.554	62.769	1315.5	30.964	0.9507912	2.4028373e-07	7.300477e-06	1.3844362e-05	2.4026058e-05	0.04916348
38	12	2828	666	29.602	63.192	1550.5	74.932	0.90927655	1.2547607e-06	0.00010819768	0.0126311835	0.00012628845	0.0778565
38	6	4808	2880	24.52	67.017	997.5	1.102	0.046528537	2.941799e-07	1.4198102e-06	4.147316e-05	1.7205932e-05	0.95341116
39	11	1398	684	31.0	32.0	772.0	90.0	0.9999666	8.947367e-08	2.4402516e-06	4.066696e-06	6.367768e-07	2.6177995e-05
39	15	4705	2899	25.461	50.45	1012.0	70.017	0.68211734	1.3182606e-06	0.000700798	0.26701102	0.0042018117	0.04596772
39	9	2968	1169	24.042	26.87	505.5	45.0	0.95282996	0.00035899767	0.019908765	0.013467331	0.0016300003	0.01180502
39	14	3355	672	30.418	34.659	828.5	26.565	0.99991417	1.1066228e-07	1.6607039e-05	4.946458e-06	1.7823863e-06	6.242348e-05
39	2	4652	2172	28.302	57.454	1307.5	58.392	0.99978846	1.1721505e-08	1.6383608e-06	1.7225366e-05	5.650862e-07	0.00019202335
39	4	3640	2385	26.87	45.255	1005.5	45.0	0.99979275	1.3234542e-08	2.1471822e-05	2.6942951e-05	1.7485715e-06	0.0001571686
39	13	2876	607	29.585	45.025	1037.5	59.534	0.99851817	4.466034e-08	2.6534342e-06	3.0667175e-05	1.398419e-06	0.0014471345
39	10	3188	913	31.0	34.0	835.5	90.0	0.99989057	2.1872097e-07	3.729358e-05	1.3301545e-05	2.499353e-06	5.615814e-05
39	12	2830	632	31.325	53.472	1373.0	28.301	0.99947923	5.48853e-09	5.983652e-07	1.3589927e-05	1.505209e-07	0.0005064865
39	7	955	2643	28.16	65.49	1500.5	6.789	0.9911464	4.7402804e-07	7.0981856e-05	0.0006785514	1.9439718e-05	0.008084159
39	3	3201	2280	26.043	63.697	1390.0	85.914	0.9832782	1.0888588e-08	1.1239877e-06	3.699244e-05	0.00068839337	0.015995143
39	8	3873	2286	25.495	53.935	1118.0	10.784	0.9976388	2.3594755e-08	1.8273306e-05	0.0010903933	2.0320003e-06	0.0012503918
39	6	4824	2925	27.951	64.111	1391.5	48.122	0.99842334	2.4768777e-08	7.1554774e-07	2.6981218e-06	2.7713988e-06	0.0015704338
40	10	3185	926	27.659	49.244	1107.0	77.735	0.9993154	2.1248624e-07	3.0697895e-05	8.203692e-06	4.7956883e-06	0.0006406539
40	4	3642	2363	26.627	50.22	1132.0	34.695	0.99995315	2.4342611e-08	9.772816e-06	2.1158297e-05	3.508619e-07	1.553975e-05
40	9	2945	1149	20.887	54.104	939.5	43.781	0.4389582	3.3227014e-05	0.0034306876	0.1204901	0.073069744	0.36401802
40	14	3383	683	26.926	62.769	1446.5	22.38	0.99432474	6.471085e-08	1.9688491e-06	0.00022670545	7.553977e-05	0.0053709764
40	11	1368	687	24.331	57.706	1164.0	80.91	0.41230077	5.138251e-08	4.269295e-07	0.0033597487	0.00063797494	0.583701
40	13	2862	603	45.255	71.421	2327.0	45.0	0.9995291	7.910907e-09	3.0240855e-07	3.2887385e-06	1.3669396e-06	0.00046588376
40	15	4742	2903	25.303	56.87	1166.5	29.539	0.9385647	5.970299e-08	3.549318e-06	0.0030043465	6.925758e-05	0.058358118
40	8	3887	2262	26.833	44.721	945.0	63.435	0.99540734	2.7278787e-07	0.00022488547	0.0018482519	0.00012808773	0.002391225
40	2	4617	2148	28.111	56.721	1288.5	5.356	0.9995216	2.2196371e-09	1.2251579e-06	4.060119e-05	3.0947954e-06	0.00043347068
40	7	924	2643	30.887	42.942	1012.0	61.699	0.9998832	6.88533e-08	5.40426e-06	1.2817001e-06	3.8667258e-07	0.00010974385
40	3	3246	2268	26.768	58.673	1262.5	57.265	0.9817577	1.1075466e-07	5.156886e-06	7.667287e-05	2.7466893e-05	0.018132888
40	6	4869	2952	24.352	67.676	1411.5	19.093	0.95676833	8.278674e-08	2.2577879e-06	0.00030514385	0.0006678698	0.042256344
41	7	917	2656	29.0	33.0	771.0	90.0	0.9999789	1.2088077e-07	7.978432e-06	4.8013334e-07	2.8478283e-07	1.2258197e-05
41	11	1345	694	26.0	32.0	651.0	90.0	0.9910472	3.1013121e-06	5.733345e-05	0.0005112939	4.802305e-05	0.008333064
41	15	4765	2935	25.318	52.612	1058.0	81.634	0.9655127	1.3704221e-06	2.2545848e-05	0.0014797907	4.159832e-05	0.03294196
41	13	2885	562	33.541	86.493	2321.5	10.539	0.85388297	5.3946472e-08	3.5520188e-07	0.0010394678	2.846773e-06	0.14507437
41	2	4581	2154	27.281	45.839	1019.5	63.435	0.9995561	9.409021e-08	0.00014036907	0.00015586727	7.469765e-06	0.00014004455
41	10	3212	961	26.401	70.0	1496.5	36.607	0.53116333	3.3700112e-06	0.00018321945	0.01911296	0.011159851	0.4383773
41	4	3664	2325	26.571	62.968	1347.0	20.225	0.8285574	1.2633838e-05	0.00017829836	0.002864521	0.00089642	0.1674908
41	8	3925	2250	24.233	60.351	1219.0	68.459	0.98404896	6.1303103e-07	1.7987846e-05	0.0003058918	0.0010168261	0.014609769
41	9	2920	1108	23.436	53.64	969.0	78.111	0.7226455	0.0011829134	0.0028937743	0.0029529056	0.08683083	0.1834941
41	14	3423	711	30.806	66.03	1545.0	55.125	0.9996834	7.743654e-10	2.983468e-07	1.7004593e-05	1.5406104e-07	0.00029902864
41	3	3276	2230	25.08	63.159	1320.0	22.62	0.30838722	2.6648466e-05	0.00037023638	0.038675316	0.004436348	0.64810425
41	6	4915	2976	27.987	59.171	1249.5	48.814	0.99835026	1.4015546e-08	1.6077725e-05	0.00011608122	3.2951793e-06	0.0015143463
42	7	921	2654	31.0	34.0	813.0	90.0	0.99995184	1.2210074e-07	7.466083e-06	1.4990967e-06	4.328814e-07	3.8523052e-05
42	11	1357	682	25.224	50.767	1050.0	39.806	0.9639585	1.2977051e-07	5.109372e-06	0.0012253702	1.5263126e-05	0.034795642
42	15	4764	2946	24.52	39.029	713.5	87.879	0.9488685	3.3549024e-06	3.4108903e-05	0.00013907443	3.2786167e-05	0.05092209
42	2	4571	2154	29.0	34.0	788.0	90.0	0.99989665	1.277101e-07	6.398602e-06	1.3756302e-06	5.458032e-07	9.485013e-05
42	9	2932	1065	22.984	54.104	1031.0	43.877	0.9994973	5.414792e-09	8.6343573e-07	3.814283e-07	3.132127e-05	0.00047021688
42	4	3662	2277	27.731	61.741	1381.5	64.722	0.9997352	5.596144e-09	8.736983e-07	4.3744576e-06	6.8513174e-07	0.0002588937
42	14	3430	759	29.732	64.195	1536.0	18.853	0.99860805	3.3316116e-08	5.0635225e-07	5.0139683e-06	7.240935e-07	0.0013858
42	8	3961	2217	27.06	64.856	1338.5	27.181	0.9916259	3.8120373e-07	4.706648e-06	1.3822134e-05	1.315375e-05	0.008342037
42	10	3266	979	27.0	71.0	1567.0	90.0	0.4648386	2.431306e-07	5.968984e-06	0.00022160997	0.00484772	0.5300858
42	3	3296	2183	26.926	60.539	1295.5	30.579	0.9993124	5.4222056e-08	4.8786547e-05	0.00020718123	1.481642e-06	0.00042996902
43	15	4751	2923	23.049	34.471	608.5	24.444	0.9141305	6.565132e-06	2.9430823e-05	0.0014743084	0.00022130134	0.08413795
43	2	4566	2130	28.04	50.232	1166.0	68.199	0.995862	5.2157807e-09	4.6327293e-07	1.75613e-05	3.1918873e-07	0.004119547
43	7	921	2678	28.16	63.285	1507.5	5.194	0.98836154	8.164089e-08	4.3555183e-06	0.0027468668	1.5078265e-05	0.008872078
43	11	1369	641	26.077	61.131	1261.0	86.009	0.99759907	2.68313e-07	4.98214e-07	2.1480755e-06	7.243608e-07	0.0023973119
43	9	2976	1043	22.142	56.932	1034.0	83.089	0.15355071	1.1546718e-06	0.00020848673	0.009317553	0.5683378	0.2685843
43	14	3398	796	28.901	64.933	1506.0	60.461	0.99977094	4.9011266e-09	1.2400278e-07	1.2956035e-06	7.48431e-07	0.00022690654
43	4	3637	2239	27.189	54.802	1177.5	57.995	0.9999076	5.0093014e-08	9.59303e-06	1.7122264e-05	3.7990933e-06	6.191621e-05
43	3	3326	2157	27.409	56.879	1232.5	75.379	0.9423634	1.3986102e-07	9.877973e-05	0.023402378	0.0005011142	0.033634264
43	8	3971	2166	24.0	60.0	1267.0	90.0	0.9998362	3.4769856e-09	1.0415088e-06	7.3819604e-07	6.9722836e-07	0.00016130604
43	10	3318	960	28.425	71.218	1572.5	51.71	0.9812712	1.07040236e-07	4.999829e-06	1.2910423e-05	6.4659565e-05	0.018646058
43	13	2826	517	28.018	58.034	1419.5	1.736	0.9999876	1.178078e-11	8.6257373e-10	5.703943e-09	1.1636021e-08	1.2338468e-05
43	16	2849	459	28.901	76.611	1858.0	37.999	0.6229828	6.2336903e-07	5.644087e-06	0.000574214	4.6095516e-05	0.3763906
44	7	911	2707	31.623	48.01	1147.5	54.782	0.9723551	3.6085187e-06	2.4686788e-05	0.00020891339	2.7587865e-05	0.027380096
44	15	4722	2903	23.335	62.933	1282.5	45.0	0.8292218	4.983719e-07	4.9995733e-06	0.00028758516	0.0004180361	0.17006715
44	16	2811	426	29.398	65.569	1591.0	48.652	0.98940617	2.4091386e-07	1.5167508e-05	0.0020994172	2.92125e-05	0.008449755
44	4	3639	2211	28.2	50.914	1158.0	37.875	0.99999666	1.0800264e-10	1.7399563e-08	9.271521e-09	6.113555e-09	3.3627703e-06
44	13	2796	520	29.0	37.0	861.5	90.0	0.9999745	1.5467123e-08	6.641148e-06	2.018265e-06	9.9674516e-08	1.6703983e-05
44	2	4538	2098	27.735	60.177	1338.5	28.443	0.9950394	4.2008153e-09	2.0358888e-07	0.00011213366	1.5061779e-05	0.0048332196
44	9	3019	1051	22.638	49.563	895.0	30.964	0.99868554	2.0518678e-08	5.4933253e-06	0.0001988056	6.934793e-05	0.0010408312
44	14	3359	808	27.0	51.0	1157.5	90.0	0.9999924	3.5841075e-09	1.0094195e-06	9.321592e-07	5.8599916e-08	5.669471e-06
44	11	1349	598	24.839	59.666	1222.5	50.44	0.99544024	9.005822e-09	1.2809513e-06	9.523873e-05	1.6935735e-06	0.0044614724
44	3	3373	2156	25.045	60.632	1303.5	4.086	0.9805353	6.808678e-08	5.8452097e-06	0.00032294606	0.0025995588	0.016536351
44	8	3979	2124	27.459	49.93	1098.0	33.111	0.9995036	1.6227945e-07	3.944111e-05	7.089495e-05	2.0590485e-05	0.00036535086
44	10	3351	921	26.8	58.9	1287.0	37.304	0.99963415	1.4124057e-09	3.7336886e-07	7.301269e-05	2.1866863e-07	0.00029218034
45	13	2798	505	26.926	50.695	1136.0	21.801	0.9999589	9.679886e-09	2.5630612e-07	3.0135063e-06	4.6877688e-08	3.791577e-05
45	7	879	2701	27.731	63.977	1523.0	25.017	0.9955586	1.5425549e-07	5.449842e-06	3.343556e-05	2.9216519e-05	0.0043730573
45	14	3343	800	32.0	32.0	805.0	90.0	0.9999211	1.0558736e-07	1.51575e-05	6.3369857e-06	1.2027613e-06	5.609102e-05
45	9	3035	1078	25.402	38.148	758.0	10.62	0.9990355	3.6026254e-06	0.0006728406	3.654914e-05	0.000104452076	0.00014708022
45	10	3375	912	30.401	46.907	1139.0	35.838	0.99995923	1.9422755e-10	2.0456993e-07	5.942012e-07	1.08511395e-08	3.989659e-05
45	11	1329	572	26.879	39.528	838.0	71.565	0.9985671	2.9829832e-07	4.6421983e-06	9.711594e-06	3.002472e-06	0.0014152606
45	16	2798	383	29.0	68.0	1699.0	90.0	0.99987674	4.9557126e-11	2.4796685e-09	2.7444526e-07	2.490643e-08	0.00012300148
45	4	3666	2176	26.833	63.063	1346.5	27.3	0.9754083	2.7305603e-07	1.4553089e-05	0.0009527048	7.668884e-05	0.023547491
45	2	4493	2087	26.043	59.634	1283.5	85.914	0.9999851	5.5440496e-11	3.026973e-08	2.4850572e-06	1.4579592e-07	1.2291858e-05
45	15	4693	2865	25.812	58.406	1220.0	68.749	0.99878484	7.7792585e-08	1.6551265e-06	3.645511e-05	1.7239702e-06	0.001175185
45	8	4013	2100	23.927	61.939	1253.5	63.435	0.894037	1.2849973e-05	0.0006282569	0.0071794703	0.0057722703	0.0923702
45	3	3415	2153	26.571	51.624	1100.0	68.962	0.9995285	5.53204e-09	2.8243007e-06	6.8204668e-06	4.028987e-06	0.0004578305
46	14	3364	800	27.042	55.193	1222.5	19.799	0.99062693	1.597482e-08	8.150395e-06	0.006650019	3.345313e-05	0.0026815347
46	9	3026	1082	22.627	35.355	663.5	45.0	0.98609966	3.1726215e-06	0.007898184	0.005423851	6.554515e-05	0.00050946797
46	11	1341	545	24.824	57.142	1190.0	34.992	0.08880676	9.0094267e-07	6.43727e-06	0.00916896	0.00018873054	0.90182817
46	13	2803	462	27.166	64.382	1436.0	83.83	0.9993222	2.6440924e-10	2.6737581e-08	1.9404692e-07	1.9392353e-07	0.0006774354
46	7	842	2681	28.849	59.483	1397.5	25.56	0.9991461	3.949044e-09	2.5477955e-06	2.775068e-05	4.1250908e-07	0.0008231572
46	10	3404	944	26.87	66.468	1489.0	45.0	0.96544456	3.0523705e-07	1.7204105e-05	0.0008027884	0.00015370836	0.033581425
46	2	4457	2095	27.554	45.401	983.5	78.69	0.9999238	3.8443012e-08	1.6108243e-05	3.2502823e-05	8.474563e-07	2.6740685e-05
46	3	3439	2124	25.461	59.609	1248.0	19.026	0.7916017	4.7868753e-06	0.00021951261	0.086696684	0.0010497544	0.12042762
46	4	3667	2132	28.623	59.71	1356.0	62.745	0.9993247	1.6739207e-08	2.4765736e-06	7.208089e-06	1.0915611e-06	0.00066449743
46	15	4690	2820	25.71	58.694	1271.0	13.627	0.97392154	7.715712e-07	4.4385447e-06	0.00020846416	8.479117e-06	0.025856433
46	8	4051	2069	27.189	58.943	1220.5	32.829	0.9956298	1.4132658e-07	2.6383836e-06	1.02698605e-05	4.436592e-06	0.004352684
46	16	2805	330	28.359	75.46	1820.0	9.462	0.48978487	3.6400525e-07	1.7386774e-05	0.057310272	6.930252e-05	0.45281777
47	9	3009	1070	23.243	32.098	588.0	18.435	0.9927406	1.2790555e-05	0.0030406523	0.0008908531	0.0019502915	0.0013649154
47	2	4439	2085	29.069	44.721	1027.5	63.435	0.99999654	5.024575e-10	1.7620576e-07	1.1702782e-07	8.848179e-09	3.2373323e-06
47	7	821	2676	33.0	35.0	894.5	90.0	0.9999844	2.6385901e-08	5.340576e-06	6.5151e-07	1.3355164e-07	9.346287e-06
47	14	3402	826	26.87	69.296	1545.5	45.0	0.9995561	1.4994098e-08	5.5353235e-07	4.859978e-06	2.4160356e-06	0.00043599852
47	13	2780	421	30.0	62.801	1491.5	37.476	0.99895835	7.604265e-10	7.245233e-08	2.6253652e-05	7.303023e-07	0.0010146117
47	11	1358	501	25.676	63.445	1285.0	6.789	0.8271526	1.8552045e-06	2.370772e-05	0.001794401	0.00016291816	0.1708645
47	4	3631	2100	25.715	63.508	1374.0	27.474	0.99364716	2.0742112e-08	5.691877e-07	2.3069508e-05	8.347238e-05	0.0062456047
47	15	4701	2779	24.91	50.403	1011.0	10.784	0.9958008	7.347358e-07	7.572015e-06	8.725245e-05	4.145669e-06	0.004099466
47	3	3457	2077	26.239	63.973	1341.0	31.701	0.98094374	7.99654e-08	1.7150507e-05	0.0004776782	3.1814856e-05	0.01852941
47	8	4062	2023	24.0	62.0	1296.0	90.0	0.98482937	1.4185659e-07	1.9483718e-05	0.00027836184	5.5528988e-05	0.014817181
47	10	3452	969	28.04	67.567	1507.5	3.18	0.90860564	2.2806022e-07	7.243948e-06	9.6489865e-05	0.0015475408	0.089742884
47	16	2807	280	29.652	64.562	1585.0	82.648	0.9910659	5.3918285e-08	2.8790255e-06	0.0004100372	9.170673e-06	0.008512032
48	7	822	2692	29.0	38.0	880.0	90.0	0.99562716	2.9484715e-06	2.010358e-05	1.3895759e-05	4.1734975e-06	0.0043317764
48	15	4701	2762	26.0	31.0	643.0	90.0	0.99988556	2.7799334e-07	1.5844931e-05	8.716582e-07	6.064004e-07	9.6745636e-05
48	9	2976	1053	20.67	58.568	990.0	31.43	0.1388328	8.26335e-06	0.000663344	0.025965799	0.67742765	0.15710218
48	2	4423	2049	26.669	56.87	1257.5	60.524	0.9997917	2.8768316e-08	4.004639e-06	4.3355245e-05	4.5026715e-07	0.00016042215
48	14	3423	865	30.017	56.036	1375.5	88.21	0.99999547	7.5156875e-10	1.14315114e-07	7.682721e-08	2.0127963e-08	4.2362967e-06
48	13	2737	407	29.0	57.0	1436.0	90.0	0.99879324	3.4937947e-10	7.3974014e-08	1.04327055e-05	5.3816706e-07	0.00119555
48	4	3601	2073	29.262	49.812	1124.5	70.907	0.9999404	5.3558807e-08	2.6289224e-06	3.879386e-06	8.336881e-07	5.223903e-05
48	11	1343	456	25.612	62.801	1307.5	52.352	0.99752444	1.627066e-09	4.552807e-08	9.854243e-07	1.8441666e-07	0.0024744782
48	16	2788	238	29.206	69.203	1730.0	52.431	0.7716021	1.9604822e-06	3.2189524e-05	0.027982164	4.1948555e-05	0.20033963
48	3	3496	2046	25.831	64.516	1369.5	75.964	0.8113213	4.6047685e-07	2.8908305e-05	0.050990686	0.001725162	0.13593341
48	10	3503	953	27.459	69.893	1556.0	55.954	0.9072209	1.0980775e-06	3.974554e-05	0.00043671366	0.0005136171	0.09178786
48	8	4070	1972	26.669	58.739	1234.5	30.379	0.99929285	2.4492408e-09	1.2289088e-07	2.36664e-06	5.5258175e-07	0.00070403167
49	7	824	2686	29.069	38.91	906.0	26.565	0.9989697	4.7155902e-07	1.0950612e-05	2.0034111e-05	1.9538422e-06	0.0009969933
49	15	4698	2780	27.0	37.0	805.0	90.0	0.9999876	2.1024709e-08	2.3751682e-06	1.8794852e-07	9.080782e-08	9.742741e-06
49	14	3406	897	30.451	56.189	1371.5	60.255	0.99999154	6.3388456e-10	8.204539e-08	9.607019e-08	4.4503967e-08	8.165854e-06
49	4	3611	2037	26.627	61.294	1345.0	33.69	0.9916447	1.17742225e-07	8.265797e-06	0.0003600918	3.948091e-05	0.007947359
49	13	2709	402	32.191	40.028	990.0	47.726	0.9999684	1.7214218e-08	2.2880072e-06	1.7244698e-06	7.423925e-08	2.7472079e-05
49	9	2947	1025	25.962	43.681	846.0	74.932	0.9684344	0.0018153478	0.018789101	0.0010532013	0.0076143956	0.0022935763
49	2	4389	2017	27.042	59.634	1296.0	20.323	0.998295	2.4832938e-09	1.7594042e-06	0.00016164861	2.5221214e-05	0.0015164042
49	11	1312	419	24.91	59.904	1199.0	52.306	0.99893373	1.4129017e-07	6.6622347e-06	3.3435874e-05	3.993437e-06	0.0010219797
49	3	3546	2043	25.179	59.414	1250.0	6.582	0.9998029	8.626238e-09	2.5822028e-06	9.6617136e-05	4.308318e-06	9.3522e-05
49	8	4107	1942	24.423	61.583	1264.0	66.038	0.8912568	1.334106e-06	0.00012428573	0.003264378	0.00642319	0.09893001
49	16	2757	197	29.841	73.406	1787.5	58.465	0.9340697	3.4238308e-06	0.00014062852	0.021667736	0.00025752268	0.043861017
49	10	3542	911	26.077	68.264	1488.0	32.005	0.27856472	2.61907e-06	0.00016402858	0.02876486	0.00049583527	0.6920079
50	7	822	2693	29.069	53.666	1310.5	26.565	0.7847382	9.0836e-07	1.088628e-05	0.012219142	4.9513113e-05	0.2029814
50	15	4676	2796	26.077	57.454	1226.0	58.782	0.99888355	5.028915e-08	2.6067758e-06	0.00025380863	1.5486605e-05	0.0008445056
50	13	2709	373	27.459	59.034	1342.0	10.784	0.99896026	8.8828e-09	7.7326644e-07	0.00023241897	1.0026738e-06	0.00080553826
50	4	3575	2044	27.0	34.0	741.0	90.0	0.9999548	9.2732606e-08	2.285949e-05	9.2096025e-06	1.495644e-06	1.1451386e-05
50	9	2959	988	21.36	54.802	986.0	32.276	0.7580251	1.0647089e-05	0.0019106527	0.05423466	0.007139826	0.17867914
50	14	3362	901	27.554	66.002	1525.5	11.889	0.9926131	3.1253393e-08	1.9785869e-06	0.0001148063	0.0003505857	0.006919574
50	11	1302	381	25.244	55.084	1160.5	8.616	0.9431134	1.9176063e-07	3.3938786e-06	0.0003431294	7.4247355e-06	0.056532405
50	2	4343	2011	26.12	56.818	1227.0	83.991	0.99991643	2.1290867e-09	1.5960904e-06	4.527046e-05	1.4833691e-06	3.5254583e-05
50	10	3566	881	30.676	46.819	1071.5	70.71	0.9999614	6.144247e-09	1.6712711e-06	1.849475e-06	1.8854104e-07	3.4892975e-05
50	8	4148	1921	24.207	52.631	1053.0	50.906	0.9990073	2.486021e-07	0.00048787188	0.00011539345	3.27562e-05	0.0003564017
50	16	2748	148	30.992	70.615	1772.0	10.081	0.9966828	4.166081e-10	2.5220194e-08	7.87604e-06	4.146275e-08	0.0033093188
50	3	3635	1996	27.042	58.355	1276.0	19.654	0.99807715	8.178472e-07	0.00015736045	0.00022234193	3.2817148e-05	0.0015094377
51	7	812	2710	30.187	42.039	993.5	63.435	0.99950397	2.1522048e-07	5.4524994e-06	4.242806e-05	3.131534e-06	0.00044477417
51	3	3573	2025	25.298	47.434	1026.0	71.565	0.9979063	8.035154e-08	1.5382151e-05	0.00077637867	1.1123137e-05	0.0012907174
51	10	3594	896	27.586	60.811	1431.5	45.0	0.9988049	1.7621782e-07	9.9117615e-06	0.00017390485	5.9108106e-06	0.0010051982
51	15	4646	2819	26.856	45.025	957.0	60.255	0.99178267	1.1914689e-06	0.0007995998	0.004298465	0.00018793662	0.0029301147
51	8	4159	1891	26.235	50.855	1075.5	83.157	0.99967074	4.086187e-08	4.9380715e-06	7.732673e-06	7.183861e-07	0.00031595037
51	13	2708	327	28.987	61.881	1417.5	74.291	0.99050105	3.8215773e-09	5.2898247e-07	3.6990543e-05	6.805471e-07	0.009460769
