Frame	ID	CentroidX	CentroidY	Width	Length	Area	Angle	DIDnas	NONpro	PARbur	PARcau	SPIter	STEvir
73	4	3430	1795	27.06	78.366	1807.5	15.781	0.9850079	2.2337657e-07	2.6766108e-07	0.013459102	2.0857108e-06	0.0015305246
74	1	3790	2086	26.0	35.0	731.0	0.0	0.9998541	1.7391459e-06	6.383227e-06	3.2559285e-05	1.846265e-06	0.00010332627
74	0	3503	2612	27.295	49.244	1080.5	28.61	0.9999881	3.0086704e-09	2.732127e-08	5.2571e-06	2.5980887e-08	6.631353e-06
74	16	4779	2691	23.022	51.039	967.5	87.797	0.99817085	1.0043477e-06	1.3729331e-07	0.00025610818	2.398036e-06	0.0015695114
74	3	2061	1881	25.676	44.342	901.0	7.125	0.9992557	2.3635005e-06	3.992658e-05	0.00014901167	9.995906e-06	0.0005429956
74	18	4496	2631	25.239	33.838	692.0	56.31	0.98980063	2.2898364e-05	0.00010893747	0.0009439129	9.559752e-06	0.009114075
74	15	3325	374	31.113	41.012	986.0	45.0	0.99997914	3.3339656e-08	6.798034e-08	4.5027855e-07	2.5875021e-08	2.0226396e-05
74	14	3447	80	28.469	61.583	1496.0	29.982	0.99999046	5.0450424e-08	8.8332605e-11	7.145627e-07	8.015206e-08	8.7317285e-06
74	5	4156	850	29.3	55.104	1324.0	53.616	0.9999926	5.662528e-10	2.2627107e-10	2.0327893e-06	2.6134868e-09	5.394058e-06
74	7	2987	1142	24.602	57.5	1129.0	53.427	0.99953294	5.7738973e-08	7.966934e-09	5.2578603e-06	3.2360874e-06	0.0004585323
74	12	1288	619	22.984	58.346	1138.0	43.727	0.94092524	1.2453309e-05	1.0841446e-07	0.0003955682	4.2533185e-05	0.058624092
74	13	714	317	26.907	58.728	1306.5	42.709	0.916733	9.825471e-05	1.3566115e-05	0.00041704642	0.00041334736	0.08232474
74	2	660	2446	25.933	56.608	1193.0	18.97	0.9998104	1.8484526e-07	1.7213393e-09	1.7174876e-05	4.3285488e-07	0.00017184945
74	19	4767	2825	29.833	44.385	1020.5	14.036	0.99865687	6.990586e-06	6.4621247e-07	3.449064e-05	1.1053637e-06	0.0012999915
74	6	3992	587	29.967	62.169	1406.0	64.537	0.6547308	6.533024e-07	4.962553e-08	1.2698455e-05	3.8016373e-07	0.3452554
74	11	1559	815	23.88	61.19	1208.5	18.435	0.9987451	3.3144001e-06	1.3432149e-08	1.3103945e-05	7.318139e-05	0.0011653056
74	10	1272	2223	25.87	66.274	1293.0	41.055	0.99203205	2.8705736e-07	4.5105516e-08	0.00095663854	2.2707986e-06	0.007008729
74	20	1217	449	29.967	67.978	1689.5	63.435	0.9999038	6.502923e-09	1.4953856e-09	1.1637994e-05	5.834867e-09	8.446566e-05
74	8	3879	1304	27.613	65.731	1484.0	84.92	0.9857421	6.165022e-07	5.204012e-10	2.4421347e-06	3.90159e-06	0.014250955
74	4	3448	1750	31.241	67.476	1580.5	39.472	0.606726	1.4865741e-08	2.9321318e-10	0.0015570269	3.2714118e-07	0.3917166
74	17	4090	2242	24.52	67.017	1360.0	88.603	0.6204879	1.5871996e-06	3.159872e-08	0.00021730973	0.0006523375	0.3786409
75	15	3324	377	29.741	35.107	824.5	26.565	0.99995565	1.6390513e-07	2.3019966e-06	2.813743e-06	1.9080025e-07	3.8909744e-05
75	1	3761	2097	25.387	57.293	1178.5	57.804	0.9968389	1.55795e-06	4.5270813e-06	0.0028342928	3.3342632e-05	0.00028737623
75	3	2045	1903	24.439	46.22	919.5	59.036	0.9999492	2.4390746e-07	2.6485554e-07	5.492435e-06	5.65892e-06	3.9150687e-05
75	5	4186	841	28.0	54.0	1272.0	90.0	0.99995995	1.5378383e-08	1.6635189e-09	1.2592716e-06	5.531402e-08	3.8724742e-05
75	19	4793	2843	27.203	53.009	1091.0	54.09	0.5346945	2.2044327e-05	7.8642375e-07	0.0069752308	0.00022176253	0.45808572
75	18	4480	2599	23.927	55.502	1056.5	78.69	0.99779	7.643527e-06	2.0135792e-06	0.00048282486	8.889614e-05	0.0016286819
75	16	4789	2648	25.06	58.181	1132.0	28.61	0.9999708	2.997531e-08	1.6591049e-08	1.8929828e-05	8.9354494e-08	1.010741e-05
75	0	3494	2652	26.0	60.0	1335.5	90.0	0.99999976	8.367293e-11	5.125012e-10	1.4232019e-07	3.6079323e-10	8.6734154e-08
75	7	2963	1178	23.345	49.82	970.5	10.305	0.9916435	1.516943e-06	1.1007621e-05	0.005868825	8.544059e-05	0.0023897286
75	13	753	335	26.387	61.492	1338.5	10.305	0.96996856	3.379843e-05	1.4219042e-07	7.7478195e-05	8.536529e-05	0.029834736
75	2	616	2433	24.698	63.695	1316.5	22.38	0.75458777	1.7961444e-05	9.81965e-08	3.283873e-05	2.1075051e-05	0.24534023
75	12	1329	597	24.083	59.211	1146.0	85.236	0.99878615	4.2283958e-07	2.8380567e-08	2.6853188e-05	7.686284e-06	0.0011788948
75	11	1516	805	24.0	51.0	1019.5	90.0	0.9737172	4.3380423e-06	3.864291e-05	0.020301301	5.1986975e-05	0.005886429
75	4	3489	1731	28.284	75.802	1744.0	81.87	0.9999864	4.4135177e-08	1.0440262e-08	1.6734134e-06	2.993494e-07	1.1649294e-05
75	14	3400	61	28.443	70.214	1653.0	10.437	0.9998685	4.7078185e-08	7.8318124e-10	3.1239185e-07	1.8835406e-07	0.00013091433
75	20	1231	496	28.745	63.303	1509.0	76.759	0.98512137	1.06109255e-07	7.043016e-09	0.0019631258	5.0482765e-07	0.012914792
75	10	1298	2270	22.638	59.971	797.5	82.875	0.32249528	0.00015830611	2.0706411e-05	0.00072368927	9.918052e-06	0.6765921
75	6	3983	527	27.019	66.068	1260.5	2.386	0.8289295	3.1048143e-07	1.5206497e-08	6.928171e-05	6.2279605e-06	0.17099476
75	17	4040	2252	24.254	53.724	1095.0	75.466	0.9993705	6.586699e-06	3.2237035e-06	0.00029775003	0.00018645999	0.00013540669
75	8	3929	1295	28.071	65.123	1477.0	86.532	0.95453715	2.1564976e-07	5.4173743e-10	4.9900464e-05	7.503005e-06	0.045405287
76	15	3321	376	29.698	33.941	792.0	45.0	0.9999753	4.953745e-07	6.999878e-07	1.1399346e-06	1.01045735e-07	2.218012e-05
76	5	4224	846	27.659	59.439	1376.0	12.529	0.9999263	6.249056e-08	1.6770542e-08	2.916675e-05	1.4893806e-07	4.43243e-05
76	7	2958	1203	27.0	28.0	612.5	90.0	0.99893826	3.7104858e-06	0.00095109275	3.3133172e-05	1.6817805e-05	5.6998608e-05
76	3	2014	1928	24.135	55.376	1094.0	39.806	0.9999974	9.578345e-09	4.671862e-09	4.552806e-07	4.796321e-08	2.1488374e-06
76	6	3983	501	29.0	38.0	893.5	90.0	0.9999956	5.7139115e-08	2.4810396e-07	2.41204e-07	1.6493145e-08	3.7579e-06
76	1	3735	2135	26.387	60.508	1252.5	10.437	0.9999943	2.440804e-09	6.344875e-10	2.725109e-07	7.4502e-09	5.481698e-06
76	16	4821	2620	24.042	50.289	982.5	72.759	0.72892904	4.2761752e-05	0.00028993894	0.2426271	0.0018971974	0.026213994
76	10	1300	2301	25.06	33.541	671.0	63.435	0.9917536	0.00020593635	3.7606045e-05	6.302322e-05	5.1570346e-06	0.007934721
76	17	4009	2245	26.707	50.212	1048.0	51.953	0.99999845	6.0306235e-08	1.815189e-08	4.174819e-07	9.554821e-08	9.49654e-07
76	11	1479	820	23.436	58.798	1180.0	56.31	0.9865884	3.322427e-06	9.439681e-08	0.00018457208	6.902897e-05	0.013154505
76	12	1371	604	22.594	50.818	940.0	23.962	0.9979715	4.6228817e-07	1.7656868e-07	0.0018835475	2.9002558e-06	0.00014156343
76	20	1246	525	30.27	45.708	1083.0	30.466	0.9999808	8.724714e-09	1.8373359e-07	2.3547531e-07	2.1759087e-08	1.8640107e-05
76	19	4812	2884	26.249	56.321	972.5	72.759	0.7566419	3.965348e-06	2.4712605e-08	8.977477e-06	4.1024953e-07	0.24334478
76	0	3511	2695	27.951	64.041	1441.0	46.975	0.9999796	3.4849876e-07	1.3346384e-08	1.0911946e-06	4.046363e-07	1.8550229e-05
76	18	4492	2552	24.839	60.208	1199.5	41.634	0.9789837	5.568213e-06	1.1268536e-06	0.0033840274	0.00017349019	0.017452113
76	13	791	347	28.43	52.719	1206.0	34.992	0.99981993	3.2966422e-08	2.4250813e-08	6.3844336e-06	7.5522664e-08	0.00017363505
76	4	3539	1725	27.951	72.272	1637.0	79.287	0.99706906	4.5450165e-06	5.7894607e-07	0.000268772	3.1356787e-05	0.0026258084
76	2	577	2403	26.215	64.111	1391.0	53.973	0.9990381	1.2938133e-06	2.4693856e-08	6.1155906e-06	1.4512707e-07	0.0009544099
76	8	3973	1309	28.901	65.209	1484.5	37.999	0.9999896	2.6787033e-09	1.4949429e-10	1.4378688e-06	1.4212037e-08	8.8715615e-06
76	14	3345	63	28.862	70.342	1665.5	75.579	0.99996996	8.462646e-09	7.741768e-10	2.4253612e-07	6.784449e-08	2.9737153e-05
77	6	3980	524	29.0	47.0	1036.0	90.0	0.9990571	5.9604695e-08	5.1940262e-08	3.2333564e-06	1.0811579e-07	0.0009393945
77	10	1301	2293	24.0	45.0	817.0	0.0	0.33009374	0.00025519053	9.85779e-05	0.0010655312	0.00028112845	0.6682059
77	20	1250	524	28.901	43.477	1001.5	30.256	0.9999769	2.425616e-07	4.1864305e-07	4.159197e-06	4.43463e-08	1.8157014e-05
77	7	2939	1200	23.838	46.779	906.5	10.305	0.99994874	5.6693203e-08	3.4826508e-07	3.5545523e-05	2.2397883e-06	1.3025884e-05
77	15	3334	361	27.042	61.018	1342.5	33.69	0.9999585	9.621532e-09	5.7582217e-10	3.580606e-06	1.2213574e-08	3.7849026e-05
77	16	4838	2616	24.0	32.0	598.0	90.0	0.99931	8.95008e-05	5.0995284e-05	0.00011489872	6.1948726e-06	0.00042843755
77	12	1397	612	25.0	33.0	640.5	90.0	0.9999423	3.84887e-06	4.0820464e-06	1.985758e-05	1.222538e-06	2.8669378e-05
77	5	4265	849	28.657	62.34	1456.5	83.991	0.9999143	2.4430598e-08	1.1224359e-08	2.6684052e-07	1.8019183e-08	8.5453976e-05
77	4	3571	1706	31.217	58.142	1416.5	31.504	0.9536571	1.5494038e-07	6.8946826e-10	2.6738204e-05	5.025788e-07	0.046315454
77	13	814	377	26.401	59.506	1332.0	65.225	0.9664816	1.8449889e-06	9.871803e-09	0.001958406	1.6565917e-06	0.031556442
77	3	2000	1972	25.179	55.326	1098.0	83.83	0.99996996	1.3197744e-07	5.873134e-07	1.4195335e-05	1.7440564e-06	1.3356463e-05
77	1	3738	2180	25.461	53.612	1089.5	70.56	0.997934	6.778899e-06	0.00011939309	0.0014703153	5.7119483e-05	0.00041246787
77	19	4828	2920	26.239	59.351	1296.0	59.859	0.9999987	2.3873735e-08	9.742844e-09	7.5238916e-07	2.6157082e-08	4.3089167e-07
77	18	4534	2530	23.135	53.956	1052.5	83.089	0.9962406	6.5008993e-07	1.0363777e-06	0.0034315765	0.00022725972	9.879986e-05
77	17	3984	2203	23.717	66.981	1310.5	55.923	0.99999833	4.811504e-10	5.6067447e-12	5.08525e-09	2.3793603e-10	1.6683772e-06
77	0	3554	2717	27.459	61.984	1417.0	10.176	0.9954389	1.8844106e-07	2.7860196e-09	1.0904562e-07	4.4194323e-05	0.0045166123
77	2	552	2369	25.456	50.912	1094.5	45.0	0.9750031	1.3488786e-05	3.0151073e-06	0.0013712955	4.8051825e-06	0.023604264
77	11	1435	838	25.02	60.075	1225.5	87.337	0.9986926	1.0476573e-06	2.1006443e-09	1.9445051e-06	7.383213e-07	0.001303779
77	8	4005	1346	27.459	64.9	1428.0	56.31	0.9770687	8.606128e-07	8.238298e-08	0.022322174	9.74765e-07	0.00060709356
77	14	3294	84	28.636	66.708	1563.5	66.194	0.98993754	2.9702653e-07	3.2528935e-09	3.5899361e-06	1.4791142e-06	0.010057104
78	16	4818	2618	24.083	36.125	706.5	85.236	0.82730067	0.003839941	0.0015147217	0.0053759012	0.0036356421	0.15833315
78	20	1242	510	35.355	38.184	1056.5	45.0	0.99931395	7.851738e-06	9.74261e-07	2.2901784e-06	6.1903586e-07	0.0006743825
78	10	1307	2264	21.708	41.716	647.5	14.036	0.76192296	0.0015918941	0.028771525	0.17165025	0.010765205	0.025298163
78	2	545	2366	27.042	43.832	926.5	57.995	0.9102804	1.29069995e-05	1.2064126e-05	0.00033949	5.417034e-06	0.08934976
78	12	1418	593	22.672	51.088	999.5	49.185	0.904452	1.0681106e-05	6.3776787e-07	0.0050150556	0.00023173717	0.09028984
78	1	3738	2201	27.189	38.694	798.5	57.995	0.99918157	2.9053156e-06	4.303237e-05	1.6860304e-05	2.5205749e-05	0.00073047535
78	15	3353	321	27.372	57.378	1271.5	9.462	0.99999905	1.9572373e-09	2.0108118e-08	5.8007225e-07	2.674185e-09	3.4311915e-07
78	7	2897	1207	23.479	59.036	1113.5	62.784	0.9800252	9.809831e-06	1.0437088e-06	0.0007412314	0.0008299937	0.018392649
78	4	3577	1664	27.518	73.043	1712.0	87.879	0.9996327	1.2499518e-08	2.4919913e-09	2.6409234e-05	1.4607656e-07	0.00034064267
78	18	4564	2529	25.715	29.971	603.5	63.435	0.99969196	6.465477e-06	5.035326e-05	0.00012732141	8.670952e-06	0.00011516109
78	5	4303	828	30.48	62.482	1491.5	39.987	0.9999844	8.8645116e-08	2.2804574e-09	1.5070415e-07	9.789743e-08	1.5279491e-05
78	0	3593	2722	27.659	48.27	1070.0	14.036	0.99998593	2.7879317e-08	5.5311904e-07	1.0196417e-06	3.391559e-08	1.2343567e-05
78	13	837	412	26.907	56.727	1240.0	40.815	0.9999093	1.9692663e-07	3.108553e-07	9.690809e-06	1.6828118e-07	8.024311e-05
78	19	4857	2950	26.5	56.34	1229.5	31.43	0.99975973	9.764298e-07	1.3047588e-07	0.00016331286	4.327044e-06	7.1593175e-05
78	8	4028	1372	25.7	45.7	910.5	36.87	0.9994404	2.5571555e-07	4.3875207e-08	3.0607932e-06	6.765099e-07	0.00055556087
78	11	1391	827	23.88	56.136	1113.0	19.654	0.9999138	1.0978846e-06	2.6057876e-07	2.0557743e-05	1.3375137e-05	5.082702e-05
78	3	2007	2016	25.0	49.0	1018.5	90.0	0.99951077	9.379929e-07	6.220416e-06	0.00015623552	2.744309e-05	0.00029840073
78	14	3247	89	29.887	64.994	1573.0	17.447	0.999985	1.1396726e-08	8.889935e-11	2.1247505e-08	2.9082196e-08	1.5016182e-05
78	17	3939	2168	24.865	66.002	1281.0	15.376	0.00971367	6.400817e-06	5.987209e-08	0.0023311407	0.0016493336	0.98629934
79	2	548	2387	29.698	41.012	953.0	45.0	0.9558686	9.312629e-06	2.22552e-07	8.801734e-05	2.27338e-06	0.044031594
79	8	4024	1366	26.87	49.497	999.5	45.0	0.8959385	2.528816e-06	1.8224908e-06	0.0010038336	1.7807339e-05	0.10303548
79	18	4552	2517	23.335	47.376	910.0	45.0	0.9979954	3.9395196e-05	9.783978e-06	0.000596542	0.00011605977	0.0012429263
79	16	4788	2616	22.771	56.307	1083.0	9.462	0.98810697	3.0446094e-05	6.647438e-07	0.0005682736	0.004716978	0.0065765926
79	20	1268	486	28.657	66.845	1639.0	43.363	0.9999933	5.637017e-09	1.6360798e-11	1.402622e-08	3.6542922e-09	6.674551e-06
79	0	3609	2742	27.065	52.559	1203.0	78.69	0.9999993	2.2637892e-09	1.0020401e-08	1.13461425e-07	3.9788297e-09	5.6336654e-07
79	1	3707	2215	25.554	59.682	1207.5	58.736	0.9997445	1.740212e-07	1.6048931e-07	0.00020862908	6.642283e-07	4.594872e-05
79	5	4313	786	30.806	61.392	1489.0	77.471	0.9996183	3.9616808e-08	7.170951e-09	3.0040483e-06	1.69976e-07	0.00037840247
79	11	1358	825	25.715	47.405	965.5	63.435	0.9988423	4.5882783e-07	5.061794e-07	0.00045154322	4.554207e-06	0.0007007338
79	12	1458	573	23.759	60.254	1128.0	80.754	0.99055356	7.9994606e-07	1.9432147e-09	4.675546e-05	2.6729733e-05	0.009372105
79	19	4885	2967	28.32	42.521	932.0	48.013	0.9994537	4.022938e-06	7.6162473e-06	2.6065494e-05	6.851244e-07	0.00050787017
79	10	1319	2223	24.166	63.159	1225.0	23.962	0.8124407	1.5413583e-05	9.640461e-06	0.09039823	0.00017137722	0.09696465
79	7	2866	1241	23.77	54.424	1044.0	20.772	0.99968743	1.6255467e-07	7.297245e-07	0.00026561995	1.9302804e-06	4.4169414e-05
79	13	872	425	26.019	56.036	1245.5	2.203	0.99193007	1.119916e-05	4.099722e-07	7.751101e-06	3.215156e-06	0.0080474205
79	3	1992	2053	24.042	54.452	1096.0	45.0	1.0	3.9279024e-10	9.789937e-11	8.584795e-10	3.0911025e-09	5.050983e-08
79	15	3345	275	27.354	66.882	1520.5	71.565	0.9848701	4.8520354e-07	2.438226e-09	0.0017286787	8.843172e-07	0.0133998785
79	4	3587	1612	31.305	78.262	1864.5	26.565	0.8701781	1.7665069e-07	8.765475e-10	0.0069258744	3.010754e-06	0.12289286
79	14	3200	65	28.469	69.286	1610.0	30.579	0.99954957	4.885749e-07	2.5037565e-09	2.064783e-05	2.2764168e-06	0.0004270603
79	17	3884	2173	25.08	68.029	1350.5	65.433	0.897559	1.5409634e-06	1.4489264e-07	0.00037324568	0.00044173797	0.10162439
79	6	3937	598	28.692	64.111	1490.0	48.366	0.99999785	2.4326155e-08	7.532597e-10	1.4351318e-07	4.462588e-08	1.957781e-06
80	8	4021	1347	31.145	48.104	1176.0	42.879	0.9980903	5.137738e-07	9.19161e-09	6.3691964e-06	3.623662e-07	0.0019024032
80	19	4889	2991	27.613	47.713	1085.0	5.194	0.99999964	1.0626838e-09	1.6267567e-09	1.3493107e-07	3.984874e-10	2.0072139e-07
80	5	4287	754	30.208	57.52	1402.5	24.305	0.99998546	1.206725e-09	8.41811e-11	3.8939038e-07	4.2137884e-09	1.4225615e-05
80	2	525	2418	25.52	63.657	1357.0	34.287	0.9876209	7.172479e-08	1.9676033e-10	0.00020265552	3.3178813e-07	0.012175995
80	18	4528	2480	24.042	59.481	1163.5	73.301	0.9984847	1.4442163e-06	1.6083617e-07	4.7005975e-05	1.2397878e-05	0.0014543426
80	16	4750	2606	25.239	47.434	931.0	34.287	0.999995	4.8900127e-08	2.334656e-08	2.3946308e-07	6.815721e-08	4.712035e-06
80	20	1295	460	31.579	47.468	1165.0	66.371	0.99989533	2.8879938e-08	1.9414646e-08	5.5230335e-06	2.770785e-08	9.897996e-05
80	7	2864	1273	26.173	36.77	752.5	45.0	0.99969065	7.3934075e-08	2.9873196e-05	3.3093506e-06	1.055035e-06	0.0002750404
80	11	1324	848	25.269	59.703	1212.0	63.435	0.9994825	1.3559006e-07	7.897844e-09	5.4978267e-07	9.682208e-07	0.00051573163
80	12	1500	579	22.897	53.266	934.5	32.005	0.4994708	9.649662e-06	0.00014989662	0.49748704	9.546672e-05	0.0027871903
80	0	3619	2786	26.744	62.5	1377.5	69.905	0.9953199	8.635419e-06	1.3198948e-05	0.0027883889	3.31676e-05	0.0018368309
80	6	3893	611	27.613	65.822	1515.5	5.572	0.9995359	8.805226e-08	3.854816e-10	1.1459236e-07	3.1029384e-07	0.00046359992
80	3	1961	2086	24.005	52.719	1033.0	35.538	0.9995065	4.1382046e-07	2.694713e-07	0.00045965545	4.393322e-06	2.8844535e-05
80	1	3678	2253	26.683	60.638	1244.5	13.392	0.99996674	1.7952887e-08	5.411222e-09	2.6171642e-06	2.0112005e-07	3.0384677e-05
80	13	915	427	27.065	57.658	1254.0	11.634	0.96142477	8.688378e-06	5.060663e-07	0.0087676775	4.773077e-06	0.029793633
80	10	1348	2189	25.539	55.347	1105.5	67.249	0.9980647	1.611333e-06	7.780829e-08	0.00023065481	0.000119993885	0.0015829002
80	4	3626	1578	29.618	77.809	1819.0	67.751	0.98019457	7.9892334e-07	1.7499762e-07	0.001098535	5.022217e-06	0.018700972
80	14	3156	51	29.0	57.0	1386.5	90.0	0.9679881	1.0257478e-06	1.25043496e-08	6.254893e-05	1.7562063e-06	0.031946562
80	15	3337	220	27.663	68.529	1512.5	7.125	0.9994398	4.622031e-08	2.0180446e-09	1.0185994e-05	2.6296655e-07	0.00054969866
80	17	3836	2201	25.045	58.389	1158.5	64.983	0.9963554	1.2292222e-05	2.011509e-06	0.00010084222	0.00019006031	0.003339321
81	7	2866	1274	26.101	34.004	696.5	36.87	0.9994937	1.4950997e-06	0.0001238874	9.5233474e-05	1.4700945e-05	0.00027087302
81	20	1320	468	29.069	56.727	1427.5	40.914	0.99999976	9.930633e-10	1.5445083e-11	4.3879154e-09	2.7380107e-09	2.3378679e-07
81	5	4257	756	30.22	48.107	1157.5	52.125	0.99995565	3.723429e-08	8.153405e-08	7.5307644e-06	2.1713682e-08	3.6656907e-05
81	8	4039	1309	27.857	62.394	1457.5	21.801	0.9804969	1.4638596e-07	1.9279682e-06	0.018896438	6.205899e-07	0.000604079
81	16	4731	2574	22.94	56.8	1092.0	73.301	0.9979417	5.9182353e-06	1.29593855e-05	0.001675096	1.7237251e-05	0.00034711175
81	12	1522	600	27.042	28.57	584.0	3.366	0.99374044	5.8602116e-05	0.00011756386	6.5924454e-05	0.00015102972	0.0058665387
81	2	493	2445	26.443	55.662	1173.0	75.964	0.9966749	2.7318383e-06	1.3218857e-07	9.058671e-06	2.296308e-05	0.0032902851
81	11	1279	851	25.164	59.634	1205.0	20.376	0.99989045	3.498359e-07	8.223978e-09	7.5678423e-07	5.088665e-07	0.00010800098
81	3	1950	2125	24.021	54.037	1099.0	87.879	0.9999993	8.72146e-10	1.4248572e-08	9.4263804e-08	1.1605858e-08	6.191379e-07
81	13	949	448	26.632	58.722	1307.0	51.843	0.99970156	2.482969e-08	4.5532975e-10	1.1853958e-05	5.642861e-08	0.00028645876
81	17	3799	2198	25.928	55.057	1138.5	39.174	0.9999988	2.319848e-08	3.1867826e-09	7.468905e-08	9.372591e-08	9.760636e-07
81	4	3667	1567	28.258	58.09	1295.5	76.608	0.9990534	2.3169179e-07	4.2619072e-07	7.859059e-05	3.9622657e-07	0.0008668316
81	18	4535	2430	25.807	58.822	1207.5	35.362	0.99962616	3.084462e-07	1.9600416e-08	5.2640837e-05	2.819716e-06	0.0003180576
81	0	3648	2820	28.849	60.821	1384.0	25.866	0.9989548	1.0499834e-07	5.7184085e-10	8.0871615e-08	7.702295e-08	0.001044929
81	1	3687	2301	24.622	61.149	1238.5	60.068	0.9980989	8.07791e-07	2.197121e-08	0.00014003736	1.1294489e-05	0.0017489062
81	6	3841	602	27.722	65.058	1448.5	7.125	0.9827747	7.975212e-06	1.2423179e-07	0.0061419606	4.3888314e-05	0.011031375
81	14	3112	64	26.833	67.082	1547.0	63.435	0.97573084	2.1141219e-05	1.3873115e-06	0.00022517558	0.00042037017	0.023601012
81	10	1397	2182	22.091	66.189	1237.0	85.236	0.9203214	1.1707437e-05	2.9492773e-08	0.00014287056	0.0027670136	0.07675707
81	15	3362	172	26.907	67.941	1515.0	47.49	0.9985386	9.460231e-07	3.2238483e-09	7.359521e-06	7.737144e-07	0.0014522963
82	12	1530	594	23.707	37.121	709.0	26.565	0.98862165	1.22419415e-05	0.00010086098	0.00039822116	2.988348e-05	0.01083708
82	5	4255	780	30.0	50.0	1184.5	52.696	0.9975751	2.5069093e-07	1.2661816e-08	4.6127043e-06	1.4463937e-07	0.002419855
82	7	2835	1263	23.585	56.376	1085.5	6.582	0.98817855	2.5840916e-05	9.2900905e-07	0.0007214787	0.0025629653	0.008510288
82	4	3681	1557	31.305	34.438	834.5	26.565	0.99996495	7.762781e-07	2.6963796e-06	1.1221975e-06	4.426718e-08	3.037043e-05
82	8	4061	1281	31.385	51.078	1225.0	67.068	0.9994248	4.21732e-08	1.6351958e-08	1.3260173e-05	2.3372347e-07	0.0005616325
82	11	1246	836	25.224	43.061	843.5	12.529	0.9989151	5.928956e-07	6.359604e-07	1.1290355e-05	6.906419e-07	0.0010717816
82	2	448	2447	24.021	65.031	1323.0	88.363	0.9971206	8.8476725e-07	3.6809267e-10	1.8973313e-05	2.1272865e-07	0.0028593305
82	20	1359	497	29.069	71.554	1700.5	26.565	0.99944144	1.504442e-07	3.6424855e-10	3.2973165e-07	4.3509306e-07	0.0005576398
82	16	4712	2532	24.083	55.227	1065.5	47.726	0.9999964	6.498764e-09	7.431586e-08	2.5643128e-06	1.2737609e-08	8.2955665e-07
82	6	3800	611	28.306	60.052	1363.0	55.491	0.9999707	1.6099804e-08	1.3564093e-08	1.6635671e-05	1.8480632e-07	1.2424325e-05
82	13	971	487	25.942	58.138	1270.5	63.435	0.9974732	1.0275661e-06	8.9439894e-08	0.0020568508	8.4422e-07	0.00046800717
82	18	4578	2405	25.179	61.4	1236.5	83.48	0.9928589	4.3552004e-06	4.8368184e-07	0.0003124635	0.00045943883	0.0063643153
82	0	3694	2827	25.52	63.05	1413.0	87.955	0.9999949	1.1576199e-09	7.673947e-11	2.8465672e-09	3.2369314e-08	5.036897e-06
82	3	1954	2171	24.021	52.038	1060.0	2.045	0.99998975	7.729384e-09	9.1589385e-08	3.3061792e-06	2.3603839e-07	6.5607037e-06
82	1	3710	2339	25.812	49.862	1056.0	68.552	0.9999862	1.2142972e-08	1.722326e-08	7.0271767e-07	5.1278704e-08	1.3070486e-05
82	17	3764	2159	22.672	64.537	1261.5	49.185	0.9976822	1.2953842e-05	6.152746e-07	0.00010078082	5.250766e-05	0.0021509137
82	15	3398	144	27.951	53.416	1190.0	46.736	0.9999845	9.857549e-09	1.0801113e-08	1.1675397e-05	6.213169e-08	3.705707e-06
82	10	1444	2166	25.0	57.201	1105.5	53.471	0.9998361	6.445429e-07	1.0914146e-08	1.1570233e-05	4.5786674e-06	0.00014712778
82	14	3060	82	28.657	69.406	1621.0	83.991	0.9997527	1.3848133e-07	2.2015402e-10	2.3088111e-07	2.6288612e-07	0.00024673398
83	4	3666	1557	28.071	51.157	1111.5	85.914	0.989716	0.00012817357	0.002154731	0.00333541	5.9585163e-05	0.0046060425
83	12	1535	586	24.0	25.0	483.5	90.0	0.99960524	0.00012547559	1.7580303e-05	6.599159e-05	7.5429934e-06	0.00017813058
83	5	4288	792	28.609	60.667	1397.5	85.486	0.99944824	3.668362e-07	4.3202224e-09	1.0842345e-05	3.2676517e-08	0.00054053514
83	11	1221	850	24.759	53.759	1102.0	43.452	0.99843067	1.4558456e-07	1.274899e-09	2.2349443e-06	1.2859273e-06	0.001565611
83	15	3404	115	29.411	53.759	1247.5	71.565	0.9996444	2.7660032e-08	1.2336184e-09	1.3351515e-05	5.9052933e-08	0.0003422321
83	7	2787	1269	23.77	59.615	1117.0	67.011	0.9910424	5.1266607e-06	5.4255713e-07	0.0029646514	0.0003270441	0.0056602247
83	13	986	510	26.87	33.941	729.5	45.0	0.99985445	1.1168465e-06	3.0286813e-07	2.144692e-06	3.8979543e-08	0.00014193513
83	1	3704	2372	25.11	55.915	1161.0	35.538	0.9999988	1.5783701e-08	1.4640506e-08	3.4567964e-07	8.226176e-08	6.969933e-07
83	8	4103	1277	26.043	65.622	1486.0	3.576	0.99723417	5.4449623e-07	2.73393e-09	1.5627791e-05	1.1026502e-05	0.0027387086
83	18	4624	2416	25.303	54.427	1110.0	38.66	0.9999546	2.8500558e-08	3.6670815e-09	1.46549955e-05	1.7184104e-07	3.0558665e-05
83	3	1938	2209	23.712	55.563	1122.0	42.274	0.9999844	2.4202643e-07	8.533865e-08	7.105989e-06	1.2234316e-06	6.909894e-06
83	16	4671	2513	22.853	57.959	1091.5	10.305	0.9988751	7.607367e-06	3.1650348e-08	8.970327e-05	0.00042746906	0.0006001257
83	6	3769	646	27.902	63.123	1482.0	35.218	0.9999957	5.3189444e-09	2.7229266e-10	4.921308e-07	6.2505827e-09	3.8589997e-06
